Linux 5.4.0-100-generic (node-0.vhive-test.ut-osa-pg0.wisc.cloudlab.us) 	02/14/2023 	_x86_64_	(40 CPU)

01:30:01 PM   UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
02:06:21 PM 20001     16283    227.00      0.00 39283524 31296076  15.91  python3
02:06:22 PM 20001     16283    176.00      0.00 39283524 31296076  15.91  python3
02:06:23 PM 20001     16283    178.00      0.00 39283524 31296076  15.91  python3
02:06:24 PM 20001     16283    211.00      0.00 39283524 31296076  15.91  python3
02:06:25 PM 20001     16283    149.00      0.00 39283524 31296076  15.91  python3
02:06:26 PM 20001     16283    562.00      0.00 40660224 31328128  15.93  python3
02:06:27 PM 20001     16283  19926.00      0.00 39287620 31300100  15.91  python3
02:06:28 PM 20001     16283  28045.00      0.00 39304516 31317156  15.92  python3
02:06:29 PM 20001     16283  20614.00      0.00 39320388 31333196  15.93  python3
02:06:30 PM 20001     16283  16896.00      0.00 39338308 31351300  15.94  python3
02:06:31 PM 20001     16283  15497.00      0.00 39357508 31374676  15.95  python3
02:06:32 PM 20001     16283  12746.00      0.00 39376196 31397144  15.96  python3
02:06:33 PM 20001     16283  12702.00      0.00 39389764 31414000  15.97  python3
02:06:34 PM 20001     16283  11424.00      0.00 39403844 31431192  15.98  python3
02:06:35 PM 20001     16283 118011.00      0.00 39404868 31432336  15.98  python3
02:06:36 PM 20001     16283  10711.00      0.00 39404868 31432336  15.98  python3
02:06:37 PM 20001     16283      0.00      0.00 39404868 31432336  15.98  python3
02:06:38 PM 20001     16283      0.00      0.00 39404868 31432336  15.98  python3
02:06:39 PM 20001     16283      0.00      0.00 39404868 31432336  15.98  python3
02:06:40 PM 20001     16283   4459.00      0.00 39419116 31448224  15.99  python3
02:06:41 PM 20001     16283   4609.00      0.00 39435876 31465148  16.00  python3
02:06:42 PM 20001     16283   4900.00      0.00 39453404 31482564  16.01  python3
02:06:43 PM 20001     16283   5362.00      0.00 39472852 31501984  16.02  python3
02:06:44 PM 20001     16283  10126.00      0.00 39498892 31528212  16.03  python3
02:06:45 PM 20001     16283   5628.00      0.00 47951932 29348672  14.92  python3
02:06:46 PM 20001     16283    544.00      0.00 47951932 30462784  15.49  python3
02:06:47 PM 20001     16283    573.00      0.00 47951932 31587136  16.06  python3
02:06:48 PM 20001     16283    549.00      0.00 47951932 32709440  16.63  python3
02:06:49 PM 20001     16283    551.00      0.00 47951932 33835840  17.20  python3
02:06:50 PM 20001     16283    564.00      0.00 47951932 34956096  17.77  python3
02:06:51 PM 20001     16283    552.00      0.00 47951932 36086592  18.35  python3
02:06:52 PM 20001     16283    551.00      0.00 47951932 37215040  18.92  python3
02:06:53 PM 20001     16283    551.00      0.00 47951932 38343488  19.49  python3
02:06:54 PM 20001     16283    552.00      0.00 47951932 39473984  20.07  python3
02:06:55 PM 20001     16283 100696.00      0.00 48354752 40381092  20.53  python3
02:06:56 PM 20001     16283 427044.00      0.00 50060980 42089172  21.40  python3
02:06:57 PM 20001     16283 426872.00      0.00 51771008 43796724  22.27  python3
02:06:58 PM 20001     16283 138637.00      0.00 52322192 44351124  22.55  python3
02:06:59 PM 20001     16283   3330.00      0.00 52295512 44324692  22.54  python3
02:07:00 PM 20001     16283   2967.00      0.00 52295512 44324712  22.54  python3
02:07:01 PM 20001     16283   2080.00      0.00 63487132 47466228  24.13  python3
02:07:02 PM 20001     16283   1554.00      0.00 63487132 50648820  25.75  python3
02:07:03 PM 20001     16283   1555.00      0.00 63487132 53833460  27.37  python3
02:07:04 PM 20001     16283  18621.78      0.00 63487132 55516332  28.22  python3
02:07:05 PM 20001     16283      0.00      0.00 63487132 55516332  28.22  python3
02:07:06 PM 20001     16283     16.00      0.00 63487132 55516332  28.22  python3
02:07:07 PM 20001     16283      1.00      0.00 63487132 55516332  28.22  python3
02:07:08 PM 20001     16283      0.00      0.00 63487132 55516332  28.22  python3
02:07:09 PM 20001     16283      0.00      0.00 63487132 55516332  28.22  python3
02:07:10 PM 20001     16283    150.00      0.00 63487132 55516332  28.22  python3
02:07:11 PM 20001     16283      0.00      0.00 63487132 55516332  28.22  python3
02:07:12 PM 20001     16283      0.00      0.00 63487132 55516332  28.22  python3
02:07:13 PM 20001     16283    372.00      0.00 63487132 55516332  28.22  python3
02:07:14 PM 20001     16283    110.00      0.00 63487132 55516332  28.22  python3
02:07:15 PM 20001     16283     77.00      0.00 63487132 55516332  28.22  python3
02:07:16 PM 20001     16283    101.00      0.00 63487132 55516332  28.22  python3
02:07:17 PM 20001     16283    124.00      0.00 63487132 55516332  28.22  python3
02:07:18 PM 20001     16283     85.00      0.00 63487132 55516332  28.22  python3
02:07:19 PM 20001     16283    109.00      0.00 63487132 55516332  28.22  python3
02:07:20 PM 20001     16283     97.00      0.00 63487132 55516332  28.22  python3
02:07:21 PM 20001     16283    104.00      0.00 63487132 55516332  28.22  python3
02:07:22 PM 20001     16283   1412.00      0.00 63487132 55516332  28.22  python3
02:07:23 PM 20001     16283   1891.00      0.00 63487132 55516332  28.22  python3
02:07:24 PM 20001     16283  24952.00      0.00 63487132 55516332  28.22  python3
02:07:25 PM 20001     16283  83534.00      0.00 63487132 55516332  28.22  python3
02:07:26 PM 20001     16283 137726.00      0.00 63487132 55516332  28.22  python3
02:07:27 PM 20001     16283  84259.00      0.00 63487132 55516332  28.22  python3
02:07:28 PM 20001     16283 150323.00      0.00 63487132 55516332  28.22  python3
02:07:29 PM 20001     16283  15204.00      0.00 63487132 55516332  28.22  python3
02:07:30 PM 20001     16283 121360.00      0.00 63487132 55516332  28.22  python3
02:07:31 PM 20001     16283 115453.00      0.00 63487132 55516332  28.22  python3
02:07:32 PM 20001     16283 161502.00      0.00 63487132 55516332  28.22  python3
02:07:33 PM 20001     16283 103513.00      0.00 63487132 55516332  28.22  python3
02:07:34 PM 20001     16283   8172.00      0.00 63487132 55516332  28.22  python3
02:07:35 PM 20001     16283 127121.00      0.00 63487132 55516332  28.22  python3
02:07:36 PM 20001     16283 103277.00      0.00 63487132 55516332  28.22  python3
02:07:37 PM 20001     16283  54219.00      0.00 63487132 55516332  28.22  python3
02:07:38 PM 20001     16283    183.00      0.00 63487132 55516332  28.22  python3
02:07:39 PM 20001     16283    170.00      0.00 63487132 55516332  28.22  python3
02:07:40 PM 20001     16283    162.00      0.00 63487132 55516332  28.22  python3
02:07:41 PM 20001     16283    153.00      0.00 63487132 55516332  28.22  python3
02:07:42 PM 20001     16283    164.00      0.00 63487132 55516332  28.22  python3
02:07:43 PM 20001     16283    178.00      0.00 63487132 55516332  28.22  python3
02:07:44 PM 20001     16283    134.00      0.00 63487132 55516332  28.22  python3
02:07:45 PM 20001     16283    174.00      0.00 63487132 55516332  28.22  python3
02:07:46 PM 20001     16283    165.00      0.00 63487132 55516332  28.22  python3
02:07:47 PM 20001     16283    154.00      0.00 63487132 55516332  28.22  python3
02:07:48 PM 20001     16283    162.00      0.00 63487132 55516332  28.22  python3
02:07:49 PM 20001     16283    163.00      0.00 63487132 55516332  28.22  python3
02:07:50 PM 20001     16283    165.00      0.00 63487132 55516332  28.22  python3
02:07:51 PM 20001     16283    164.00      0.00 63487132 55516332  28.22  python3
02:07:52 PM 20001     16283    156.00      0.00 63487132 55516332  28.22  python3
02:07:53 PM 20001     16283    162.00      0.00 63487132 55516332  28.22  python3
02:07:54 PM 20001     16283    162.00      0.00 63487132 55516332  28.22  python3
02:07:55 PM 20001     16283    170.00      0.00 63487132 55516332  28.22  python3
02:07:56 PM 20001     16283    153.00      0.00 63487132 55516332  28.22  python3
02:07:57 PM 20001     16283    161.00      0.00 63487132 55516332  28.22  python3
02:07:58 PM 20001     16283    158.00      0.00 63487132 55516332  28.22  python3
02:07:59 PM 20001     16283    178.00      0.00 63487132 55516332  28.22  python3
02:08:00 PM 20001     16283    156.00      0.00 63487132 55516332  28.22  python3
02:08:01 PM 20001     16283    147.00      0.00 63487132 55516332  28.22  python3
02:08:02 PM 20001     16283    177.00      0.00 63487132 55516332  28.22  python3
02:08:03 PM 20001     16283    175.00      0.00 63487132 55516332  28.22  python3
02:08:04 PM 20001     16283    163.00      0.00 63487132 55516332  28.22  python3
02:08:05 PM 20001     16283    154.00      0.00 63487132 55516332  28.22  python3
02:08:06 PM 20001     16283    154.00      0.00 63487132 55516332  28.22  python3
02:08:07 PM 20001     16283    160.00      0.00 63487132 55516332  28.22  python3
02:08:08 PM 20001     16283    172.00      0.00 63487132 55516332  28.22  python3
02:08:09 PM 20001     16283    153.00      0.00 63487132 55516332  28.22  python3
02:08:10 PM 20001     16283    175.00      0.00 63487132 55516332  28.22  python3
02:08:11 PM 20001     16283    161.00      0.00 63487132 55516332  28.22  python3
02:08:12 PM 20001     16283    157.00      0.00 63487132 55516332  28.22  python3
02:08:13 PM 20001     16283    166.00      0.00 63487132 55516332  28.22  python3
02:08:14 PM 20001     16283    154.00      0.00 63487132 55516332  28.22  python3
02:08:15 PM 20001     16283  56287.00      0.00 63487132 55516332  28.22  python3
02:08:16 PM 20001     16283    166.00      0.00 63487132 55516332  28.22  python3
02:08:17 PM 20001     16283    160.00      0.00 63487132 55516332  28.22  python3
02:08:18 PM 20001     16283    188.00      0.00 63487132 55516332  28.22  python3
02:08:19 PM 20001     16283    170.00      0.00 63487132 55516332  28.22  python3
02:08:20 PM 20001     16283    163.00      0.00 63487132 55516332  28.22  python3
02:08:21 PM 20001     16283    153.00      0.00 63487132 55516332  28.22  python3
02:08:22 PM 20001     16283    158.00      0.00 63487132 55516332  28.22  python3
02:08:23 PM 20001     16283    172.00      0.00 63487132 55516332  28.22  python3
02:08:24 PM 20001     16283    159.00      0.00 63487132 55516332  28.22  python3
02:08:25 PM 20001     16283    165.00      0.00 63487132 55516332  28.22  python3
02:08:26 PM 20001     16283    166.00      0.00 63487132 55516332  28.22  python3
02:08:27 PM 20001     16283    168.00      0.00 63487132 55516332  28.22  python3
02:08:28 PM 20001     16283    174.00      0.00 63487132 55516332  28.22  python3
02:08:29 PM 20001     16283    151.00      0.00 63487132 55516332  28.22  python3
02:08:30 PM 20001     16283    169.00      0.00 63487132 55516332  28.22  python3
02:08:31 PM 20001     16283    160.00      0.00 63487132 55516332  28.22  python3
02:08:32 PM 20001     16283    159.41      0.00 63487132 55516332  28.22  python3
02:08:33 PM 20001     16283    184.00      0.00 63487132 55516332  28.22  python3
02:08:34 PM 20001     16283    162.00      0.00 63487132 55516332  28.22  python3
02:08:35 PM 20001     16283    171.00      0.00 63487132 55516332  28.22  python3
02:08:36 PM 20001     16283    173.00      0.00 63487132 55516332  28.22  python3
02:08:37 PM 20001     16283    157.00      0.00 63487132 55516332  28.22  python3
02:08:38 PM 20001     16283    154.00      0.00 63487132 55516332  28.22  python3
02:08:39 PM 20001     16283    162.00      0.00 63487132 55516332  28.22  python3
02:08:40 PM 20001     16283    160.00      0.00 63487132 55516332  28.22  python3
02:08:41 PM 20001     16283    166.00      0.00 63487132 55516332  28.22  python3
02:08:42 PM 20001     16283    167.00      0.00 63487132 55516332  28.22  python3
02:08:43 PM 20001     16283    175.00      0.00 63487132 55516332  28.22  python3
02:08:44 PM 20001     16283    174.00      0.00 63487132 55516332  28.22  python3
02:08:45 PM 20001     16283    173.00      0.00 63487132 55516332  28.22  python3
02:08:46 PM 20001     16283    198.00      0.00 63487132 55516332  28.22  python3
02:08:47 PM 20001     16283    223.00      0.00 63487132 55516332  28.22  python3
02:08:48 PM 20001     16283    214.00      0.00 63487132 55516332  28.22  python3
02:08:49 PM 20001     16283    232.00      0.00 63487132 55516332  28.22  python3
02:08:50 PM 20001     16283    192.00      0.00 63487132 55516332  28.22  python3
02:08:51 PM 20001     16283    213.00      0.00 63487132 55516332  28.22  python3
02:08:52 PM 20001     16283    207.00      0.00 63487132 55516332  28.22  python3
02:08:53 PM 20001     16283    198.00      0.00 63487132 55516332  28.22  python3
02:08:54 PM 20001     16283    186.00      0.00 63487132 55516332  28.22  python3
02:08:55 PM 20001     16283    177.00      0.00 63487132 55516332  28.22  python3
02:08:56 PM 20001     16283    190.00      0.00 63487132 55516332  28.22  python3
02:08:57 PM 20001     16283    193.00      0.00 63487132 55516332  28.22  python3
02:08:58 PM 20001     16283    171.00      0.00 63487132 55516332  28.22  python3
02:08:59 PM 20001     16283    178.00      0.00 63487132 55516332  28.22  python3
02:09:00 PM 20001     16283    180.00      0.00 63487132 55516332  28.22  python3
02:09:01 PM 20001     16283    188.00      0.00 63487132 55516332  28.22  python3
02:09:02 PM 20001     16283    190.00      0.00 63487132 55516332  28.22  python3
02:09:03 PM 20001     16283    174.00      0.00 63487132 55516332  28.22  python3
02:09:04 PM 20001     16283    203.00      0.00 63487132 55516332  28.22  python3
02:09:05 PM 20001     16283    173.00      0.00 63487132 55516332  28.22  python3
02:09:06 PM 20001     16283    175.00      0.00 63487132 55516332  28.22  python3
02:09:07 PM 20001     16283    189.00      0.00 63487132 55516332  28.22  python3
02:09:08 PM 20001     16283    180.00      0.00 63487132 55516332  28.22  python3
02:09:09 PM 20001     16283    187.00      0.00 63487132 55516332  28.22  python3
02:09:10 PM 20001     16283    187.00      0.00 63487132 55516332  28.22  python3
02:09:11 PM 20001     16283    177.00      0.00 63487132 55516332  28.22  python3
02:09:12 PM 20001     16283    183.00      0.00 63487132 55516332  28.22  python3
02:09:13 PM 20001     16283    192.00      0.00 63487132 55516332  28.22  python3
02:09:14 PM 20001     16283    173.00      0.00 63487132 55516332  28.22  python3
02:09:15 PM 20001     16283    190.00      0.00 63487132 55516332  28.22  python3
02:09:16 PM 20001     16283    182.00      0.00 63487132 55516332  28.22  python3
02:09:17 PM 20001     16283    189.00      0.00 63487132 55516332  28.22  python3
02:09:18 PM 20001     16283    181.00      0.00 63487132 55516332  28.22  python3
02:09:19 PM 20001     16283    198.00      0.00 63487132 55516332  28.22  python3
02:09:20 PM 20001     16283    656.00      0.00 63487132 55516332  28.22  python3
02:09:21 PM 20001     16283   2769.00      0.00 63487132 55516332  28.22  python3
02:09:22 PM 20001     16283  25904.00      0.00 63487132 55516332  28.22  python3
02:09:23 PM 20001     16283   2905.00      0.00 63487132 55516332  28.22  python3
02:09:24 PM 20001     16283  55717.00      0.00 63487132 55516332  28.22  python3
02:09:25 PM 20001     16283  11069.00      0.00 63487132 55516332  28.22  python3
02:09:26 PM 20001     16283  66651.00      0.00 63487132 55516332  28.22  python3
02:09:27 PM 20001     16283  70463.00      0.00 63487132 55516332  28.22  python3
02:09:28 PM 20001     16283   5044.00      0.00 63487132 55516332  28.22  python3
02:09:29 PM 20001     16283 113769.00      0.00 63487132 55516332  28.22  python3
02:09:30 PM 20001     16283  90356.00      0.00 63487132 55516332  28.22  python3
02:09:31 PM 20001     16283   4835.00      0.00 63487132 55516332  28.22  python3
02:09:32 PM 20001     16283  56072.00      0.00 63487132 55516332  28.22  python3
02:09:33 PM 20001     16283  80525.00      0.00 63487132 55516332  28.22  python3
02:09:34 PM 20001     16283  72285.00      0.00 63487132 55516332  28.22  python3
02:09:35 PM 20001     16283    329.00      0.00 63487132 55516332  28.22  python3
02:09:36 PM 20001     16283 121717.00      0.00 63487132 55516332  28.22  python3
02:09:37 PM 20001     16283  75671.00      0.00 63487132 55516332  28.22  python3
02:09:38 PM 20001     16283  82802.00      0.00 63487132 55516332  28.22  python3
02:09:39 PM 20001     16283  68755.00      0.00 63487132 55516332  28.22  python3
02:09:40 PM 20001     16283    761.00      0.00 63487132 55516332  28.22  python3
02:09:41 PM 20001     16283 106097.00      0.00 63487132 55516332  28.22  python3
02:09:42 PM 20001     16283  17725.00      0.00 63487132 55516332  28.22  python3
02:09:43 PM 20001     16283    196.00      0.00 63487132 55516332  28.22  python3
02:09:44 PM 20001     16283    194.00      0.00 63487132 55516332  28.22  python3
02:09:45 PM 20001     16283    177.00      0.00 63487132 55516332  28.22  python3
02:09:46 PM 20001     16283  23732.00      0.00 63487132 55516332  28.22  python3
02:09:47 PM 20001     16283  10796.00      0.00 63487132 55516332  28.22  python3
02:09:48 PM 20001     16283    203.00      0.00 63487132 55516332  28.22  python3
02:09:49 PM 20001     16283    179.00      0.00 63487132 55516332  28.22  python3
02:09:50 PM 20001     16283    177.00      0.00 63487132 55516332  28.22  python3
02:09:51 PM 20001     16283    187.00      0.00 63487132 55516332  28.22  python3
02:09:52 PM 20001     16283    189.00      0.00 63487132 55516332  28.22  python3
02:09:53 PM 20001     16283    255.00      0.00 63487132 55516332  28.22  python3
02:09:54 PM 20001     16283    200.00      0.00 63487132 55516332  28.22  python3
02:09:55 PM 20001     16283    201.00      0.00 63487132 55516332  28.22  python3
02:09:56 PM 20001     16283    207.00      0.00 63487132 55516332  28.22  python3
02:09:57 PM 20001     16283    209.00      0.00 63487132 55516332  28.22  python3
02:09:58 PM 20001     16283    214.00      0.00 63487132 55516332  28.22  python3
02:09:59 PM 20001     16283    186.00      0.00 63487132 55516332  28.22  python3
02:10:00 PM 20001     16283    218.00      0.00 63487132 55516332  28.22  python3
02:10:01 PM 20001     16283    206.00      0.00 63487132 55516332  28.22  python3
02:10:02 PM 20001     16283    221.00      0.00 63487132 55516332  28.22  python3
02:10:03 PM 20001     16283    175.00      0.00 63487132 55516332  28.22  python3
02:10:04 PM 20001     16283    186.00      0.00 63487132 55516332  28.22  python3
02:10:05 PM 20001     16283    185.00      0.00 63487132 55516332  28.22  python3
02:10:06 PM 20001     16283    219.00      0.00 63487132 55516332  28.22  python3
02:10:07 PM 20001     16283    182.00      0.00 63487132 55516332  28.22  python3
02:10:08 PM 20001     16283    187.00      0.00 63487132 55516332  28.22  python3
02:10:09 PM 20001     16283    178.00      0.00 63487132 55516332  28.22  python3
02:10:10 PM 20001     16283    252.00      0.00 63487132 55516332  28.22  python3
02:10:11 PM 20001     16283    176.00      0.00 63487132 55516332  28.22  python3
02:10:12 PM 20001     16283    169.00      0.00 63487132 55516332  28.22  python3
02:10:13 PM 20001     16283    186.00      0.00 63487132 55516332  28.22  python3
02:10:14 PM 20001     16283    207.00      0.00 63487132 55516332  28.22  python3
02:10:15 PM 20001     16283    181.19      0.00 63487132 55516332  28.22  python3
02:10:16 PM 20001     16283    196.00      0.00 63487132 55516332  28.22  python3
02:10:17 PM 20001     16283    219.00      0.00 63487132 55516332  28.22  python3
02:10:18 PM 20001     16283    199.00      0.00 63487132 55516332  28.22  python3
02:10:19 PM 20001     16283    237.00      0.00 63487132 55516332  28.22  python3
02:10:20 PM 20001     16283    377.00      0.00 63487132 55516332  28.22  python3
02:10:21 PM 20001     16283    204.00      0.00 63487132 55516332  28.22  python3
02:10:22 PM 20001     16283    306.00      0.00 63487132 55516332  28.22  python3
02:10:23 PM 20001     16283    203.00      0.00 63487132 55516332  28.22  python3
02:10:24 PM 20001     16283  24076.00      0.00 74678752 56361340  28.65  python3
02:10:25 PM 20001     16283   1951.00      0.00 74678752 58360188  29.67  python3
02:10:26 PM 20001     16283   1944.00      0.00 74678752 60350844  30.68  python3
02:10:27 PM 20001     16283   1945.00      0.00 74678752 62341500  31.69  python3
02:10:28 PM 20001     16283   1961.00      0.00 74678752 64350588  32.72  python3
02:10:29 PM 20001     16283   1877.00      0.00 74678752 66271612  33.69  python3
02:10:30 PM 20001     16283  41956.00      0.00 63501212 55530344  28.23  python3
02:10:31 PM 20001     16283  88570.00      0.00 63526044 55555292  28.24  python3
02:10:32 PM 20001     16283  74410.00      0.00 63550620 55579896  28.26  python3
02:10:33 PM 20001     16283  67675.00      0.00 63575196 55604708  28.27  python3
02:10:34 PM 20001     16283  61236.00      0.00 63600540 55630148  28.28  python3
02:10:35 PM 20001     16283  50568.00      0.00 63624860 55654432  28.30  python3
02:10:36 PM 20001     16283  53870.00      0.00 63649948 55679580  28.31  python3
02:10:37 PM 20001     16283  48107.00      0.00 63675036 55704936  28.32  python3
02:10:38 PM 20001     16283  45711.00      0.00 63700124 55729892  28.33  python3
02:10:39 PM 20001     16283  44640.00      0.00 63725468 55755292  28.35  python3
02:10:40 PM 20001     16283  40482.00      0.00 63751068 55781044  28.36  python3
02:10:41 PM 20001     16283  37487.00      0.00 63775900 55805948  28.37  python3
02:10:42 PM 20001     16283  37191.00      0.00 63800988 55831164  28.38  python3
02:10:43 PM 20001     16283  34678.00      0.00 63826076 55856368  28.40  python3
02:10:44 PM 20001     16283  30995.00      0.00 63850396 55880584  28.41  python3
02:10:45 PM 20001     16283  28275.00      0.00 63874204 55904412  28.42  python3
02:10:46 PM 20001     16283  28458.00      0.00 63898268 55928756  28.43  python3
02:10:47 PM 20001     16283  27512.00      0.00 63921564 55952040  28.45  python3
02:10:48 PM 20001     16283  28553.00      0.00 63946396 55976944  28.46  python3
02:10:49 PM 20001     16283  25944.00      0.00 63970204 56000840  28.47  python3
02:10:50 PM 20001     16283  24618.00      0.00 63993500 56024112  28.48  python3
02:10:51 PM 20001     16283  23936.00      0.00 64016284 56047176  28.49  python3
02:10:52 PM 20001     16283  24789.00      0.00 64041372 56072104  28.51  python3
02:10:53 PM 20001     16283  22285.00      0.00 64065180 56096216  28.52  python3
02:10:54 PM 20001     16283  23467.00      0.00 64089756 56120796  28.53  python3
02:10:55 PM 20001     16283  22761.00      0.00 64114588 56145704  28.54  python3
02:10:56 PM 20001     16283  21373.00      0.00 64138652 56169776  28.56  python3
02:10:57 PM 20001     16283  19372.00      0.00 64160924 56192080  28.57  python3
02:10:58 PM 20001     16283  19002.00      0.00 64183708 56214932  28.58  python3
02:10:59 PM 20001     16283  19330.00      0.00 64207004 56238352  28.59  python3
02:11:00 PM 20001     16283  20151.00      0.00 64231324 56262720  28.60  python3
02:11:01 PM 20001     16283  16634.00      0.00 64252316 56283820  28.62  python3
02:11:02 PM 20001     16283  15415.00      0.00 64273052 56304656  28.63  python3
02:11:03 PM 20001     16283  16097.00      0.00 64295068 56326556  28.64  python3
02:11:04 PM 20001     16283  16158.00      0.00 64316316 56347840  28.65  python3
02:11:05 PM 20001     16283  15203.00      0.00 64336540 56368284  28.66  python3
02:11:06 PM 20001     16283  13837.00      0.00 64355996 56387812  28.67  python3
02:11:07 PM 20001     16283  14231.00      0.00 64376732 56408432  28.68  python3
02:11:08 PM 20001     16283  14372.00      0.00 64396956 56428812  28.69  python3
02:11:09 PM 20001     16283  14120.00      0.00 64416412 56448384  28.70  python3
02:11:10 PM 20001     16283  14248.00      0.00 64437404 56469460  28.71  python3
02:11:11 PM 20001     16283  13782.00      0.00 64457628 56489676  28.72  python3
02:11:12 PM 20001     16283  11878.00      0.00 64475036 56507204  28.73  python3
02:11:13 PM 20001     16283  11294.00      0.00 64492444 56524692  28.74  python3
02:11:14 PM 20001     16283  10868.00      0.00 64509084 56541360  28.75  python3
02:11:15 PM 20001     16283  11894.00      0.00 64527516 56559736  28.76  python3
02:11:16 PM 20001     16283  10792.00      0.00 64543900 56576196  28.76  python3
02:11:17 PM 20001     16283  11262.00      0.00 64562332 56594480  28.77  python3
02:11:18 PM 20001     16283  12060.00      0.00 64581276 56613548  28.78  python3
02:11:19 PM 20001     16283  10963.00      0.00 64598684 56631080  28.79  python3
02:11:20 PM 20001     16283   8956.00      0.00 64613532 56646004  28.80  python3
02:11:21 PM 20001     16283  11642.00      0.00 64632220 56664648  28.81  python3
02:11:22 PM 20001     16283  11291.00      0.00 64650908 56683384  28.82  python3
02:11:23 PM 20001     16283   9268.00      0.00 64666268 56698996  28.83  python3
02:11:24 PM 20001     16283  11716.00      0.00 64685724 56718496  28.84  python3
02:11:25 PM 20001     16283  10687.00      0.00 64703388 56736008  28.85  python3
02:11:26 PM 20001     16283   9172.00      0.00 64719516 56752104  28.85  python3
02:11:27 PM 20001     16283   8682.00      0.00 64734620 56767428  28.86  python3
02:11:28 PM 20001     16283  10827.00      0.00 64752284 56785136  28.87  python3
02:11:29 PM 20001     16283   9087.00      0.00 64767900 56800892  28.88  python3
02:11:30 PM 20001     16283  10436.00      0.00 64785820 56818816  28.89  python3
02:11:31 PM 20001     16283   9988.00      0.00 64802972 56836056  28.90  python3
02:11:32 PM 20001     16283   9618.00      0.00 64819868 56852860  28.90  python3
02:11:33 PM 20001     16283   7343.00      0.00 64832412 56865532  28.91  python3
02:11:34 PM 20001     16283   8050.00      0.00 64847004 56880132  28.92  python3
02:11:35 PM 20001     16283   7646.00      0.00 64861596 56894792  28.93  python3
02:11:36 PM 20001     16283   8627.00      0.00 64877468 56910776  28.93  python3
02:11:37 PM 20001     16283  10368.00      0.00 64896412 56929568  28.94  python3
02:11:38 PM 20001     16283   9239.00      0.00 64912284 56945592  28.95  python3
02:11:39 PM 20001     16283   7230.00      0.00 64925852 56959080  28.96  python3
02:11:40 PM 20001     16283   7691.00      0.00 64939676 56972964  28.97  python3
02:11:41 PM 20001     16283   6299.00      0.00 64951708 56984980  28.97  python3
02:11:42 PM 20001     16283   7679.00      0.00 64965788 56999076  28.98  python3
02:11:43 PM 20001     16283   6952.00      0.00 64979356 57012832  28.99  python3
02:11:44 PM 20001     16283   8236.00      0.00 64994460 57028016  28.99  python3
02:11:45 PM 20001     16283   8327.00      0.00 65010332 57043792  29.00  python3
02:11:46 PM 20001     16283   7662.00      0.00 65024412 57057916  29.01  python3
02:11:47 PM 20001     16283   8022.00      0.00 65040284 57073764  29.02  python3
02:11:48 PM 20001     16283   7187.00      0.00 65054108 57087792  29.02  python3
02:11:49 PM 20001     16283   6515.00      0.00 65067164 57100808  29.03  python3
02:11:50 PM 20001     16283   8247.00      0.00 65083292 57116944  29.04  python3
02:11:51 PM 20001     16283   8635.00      0.00 65100700 57134392  29.05  python3
02:11:52 PM 20001     16283   7458.00      0.00 65115292 57149092  29.06  python3
02:11:53 PM 20001     16283   6994.00      0.00 65129628 57163388  29.06  python3
02:11:54 PM 20001     16283   6272.00      0.00 65142428 57176232  29.07  python3
02:11:55 PM 20001     16283   7293.00      0.00 65157276 57191268  29.08  python3
02:11:56 PM 20001     16283   6999.00      0.00 65171612 57205488  29.08  python3
02:11:57 PM 20001     16283   6785.00      0.00 65185436 57219352  29.09  python3
02:11:58 PM 20001     16283   6389.11      0.00 65198492 57232612  29.10  python3
02:11:59 PM 20001     16283   7531.00      0.00 65214108 57248264  29.11  python3
02:12:00 PM 20001     16283   5164.00      0.00 65225116 57259136  29.11  python3
02:12:01 PM 20001     16283   7130.00      0.00 65239452 57273540  29.12  python3
02:12:02 PM 20001     16283   7530.00      0.00 65252508 57286724  29.13  python3
02:12:03 PM 20001     16283   6113.00      0.00 65265564 57299688  29.13  python3
02:12:04 PM 20001     16283   6159.00      0.00 65278620 57312776  29.14  python3
02:12:05 PM 20001     16283   7412.00      0.00 65293980 57328176  29.15  python3
02:12:06 PM 20001     16283   7305.00      0.00 65309340 57343540  29.15  python3
02:12:07 PM 20001     16283   6082.00      0.00 65321628 57356052  29.16  python3
02:12:08 PM 20001     16283   6183.00      0.00 65334428 57368832  29.17  python3
02:12:09 PM 20001     16283   6832.00      0.00 65349020 57383300  29.17  python3
02:12:10 PM 20001     16283   6777.00      0.00 65363100 57397660  29.18  python3
02:12:11 PM 20001     16283   6124.00      0.00 65376412 57410764  29.19  python3
02:12:12 PM 20001     16283   6485.00      0.00 65390236 57424888  29.20  python3
02:12:13 PM 20001     16283   6357.00      0.00 65403804 57438432  29.20  python3
02:12:14 PM 20001     16283   6358.00      0.00 65417884 57452304  29.21  python3
02:12:15 PM 20001     16283   7771.00      0.00 65435036 57469748  29.22  python3
02:12:16 PM 20001     16283   6925.00      0.00 65449628 57484392  29.23  python3
02:12:17 PM 20001     16283   5275.00      0.00 65461660 57496288  29.23  python3
02:12:18 PM 20001     16283   6135.00      0.00 65475228 57509916  29.24  python3
02:12:19 PM 20001     16283   5609.00      0.00 65487772 57522708  29.24  python3
02:12:20 PM 20001     16283   5946.00      0.00 65501596 57536412  29.25  python3
